ID,year,month,tifPath,Target,class
ID_k1XMkW_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_k1XMkW_2024_06.tif,Rubber,3
ID_WdZsKe_Jun,2024,Jun,,Palm,2
ID_mpoMJB_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_mpoMJB_2024_06.tif,Rubber,3
ID_W6scoG_Jun,2024,Jun,,Palm,2
ID_M51eXG_Jun,2024,Jun,,Rubber,3
ID_EKT0Wp_Jun,2024,Jun,,Palm,2
ID_Hr61bW_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Hr61bW_2024_06.tif,Rubber,3
ID_aBXm9U_Jun,2024,Jun,,Rubber,3
ID_TZQTq5_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_TZQTq5_2024_06.tif,Rubber,3
ID_c0Y1a1_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_c0Y1a1_2024_06.tif,Rubber,3
ID_7hBxAI_Jun,2024,Jun,,Rubber,3
ID_Ef8z5z_Jun,2024,Jun,,Palm,2
ID_MENbqL_Jun,2024,Jun,,Rubber,3
ID_WUGtdr_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_WUGtdr_2024_06.tif,Rubber,3
ID_mmUbRw_Jun,2024,Jun,,Rubber,3
ID_PvUysr_Jun,2024,Jun,,Palm,2
ID_ikRJQp_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_ikRJQp_2024_06.tif,Rubber,3
ID_iKTnA8_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_iKTnA8_2024_06.tif,Rubber,3
ID_j51mAs_Jun,2024,Jun,,Rubber,3
ID_6mURZ6_Jun,2024,Jun,,Rubber,3
ID_ZnFYMV_Jun,2024,Jun,,Palm,2
ID_ZrNCoj_Jun,2024,Jun,,Rubber,3
ID_ogZyCg_Jun,2024,Jun,,Rubber,3
ID_OGbqDN_Jun,2024,Jun,,Palm,2
ID_9gBJep_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_9gBJep_2024_06.tif,Rubber,3
ID_BAGbgY_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_BAGbgY_2024_06.tif,Rubber,3
ID_Fc886A_Jun,2024,Jun,,Palm,2
ID_v1c8OM_Jun,2024,Jun,,Palm,2
ID_EMtvde_Jun,2024,Jun,,Rubber,3
ID_aL64t2_Jun,2024,Jun,,Rubber,3
ID_1iRqQS_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_1iRqQS_2024_06.tif,Rubber,3
ID_7ISNsN_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_7ISNsN_2024_06.tif,Rubber,3
ID_NboaXQ_Jun,2024,Jun,,Rubber,3
ID_Z2HDk7_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Z2HDk7_2024_06.tif,Rubber,3
ID_lZ72ng_Jun,2024,Jun,,Rubber,3
ID_Gl4sCL_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Gl4sCL_2024_06.tif,Rubber,3
ID_CZ1qET_Jun,2024,Jun,,Palm,2
ID_5zzUbM_Jun,2024,Jun,,Rubber,3
ID_m0dK9n_Jun,2024,Jun,,Palm,2
ID_73r9WI_Jun,2024,Jun,,Palm,2
ID_2N7Gm7_Jun,2024,Jun,,Rubber,3
ID_TPgOPR_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_TPgOPR_2024_06.tif,Rubber,3
ID_7PawpO_Jun,2024,Jun,,Palm,2
ID_PcgRT7_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_PcgRT7_2024_06.tif,Rubber,3
ID_Omlw9H_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Omlw9H_2024_06.tif,Rubber,3
ID_T644mc_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Cocoa_ID_T644mc_2024_06.tif,Cocoa,1
ID_qub9wC_Jun,2024,Jun,,Rubber,3
ID_ZHcmvs_Jun,2024,Jun,,Palm,2
ID_rTfMJC_Jun,2024,Jun,,Rubber,3
ID_GI7XzY_Jun,2024,Jun,,Rubber,3
ID_4s58Ud_Jun,2024,Jun,,Rubber,3
ID_EgLvRM_Jun,2024,Jun,,Rubber,3
ID_bmyvq9_Jun,2024,Jun,,Rubber,3
ID_dpMiad_Jun,2024,Jun,,Rubber,3
ID_zi9STR_Jun,2024,Jun,,Palm,2
ID_etcb5H_Jun,2024,Jun,,Palm,2
ID_ai0aU0_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_ai0aU0_2024_06.tif,Rubber,3
ID_Ndx200_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Ndx200_2024_06.tif,Rubber,3
ID_jwM6OC_Jun,2024,Jun,,Rubber,3
ID_AOC9cz_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_AOC9cz_2024_06.tif,Rubber,3
ID_Lfg91e_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Lfg91e_2024_06.tif,Rubber,3
ID_lkizon_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_lkizon_2024_06.tif,Rubber,3
ID_3Xu0GW_Jun,2024,Jun,,Rubber,3
ID_zB0e9Q_Jun,2024,Jun,,Rubber,3
ID_x6DnOE_Jun,2024,Jun,,Rubber,3
ID_QYsn6i_Jun,2024,Jun,,Palm,2
ID_fjxTeS_Jun,2024,Jun,,Rubber,3
ID_nYp115_Jun,2024,Jun,,Palm,2
ID_vFmh4I_Jun,2024,Jun,,Palm,2
ID_f7wWeu_Jun,2024,Jun,,Rubber,3
ID_uJwPHq_Jun,2024,Jun,,Rubber,3
ID_e1iiHF_Jun,2024,Jun,,Palm,2
ID_SrjMbq_Jun,2024,Jun,,Rubber,3
ID_stAPe2_Jun,2024,Jun,,Palm,2
ID_hQtBbA_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_hQtBbA_2024_06.tif,Rubber,3
ID_5OnZjE_Jun,2024,Jun,,Palm,2
ID_Xyyzwd_Jun,2024,Jun,,Rubber,3
ID_A2IKKY_Jun,2024,Jun,,Rubber,3
ID_mXdAXx_Jun,2024,Jun,,Rubber,3
ID_c8cUyU_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_c8cUyU_2024_06.tif,Rubber,3
ID_P2JmHJ_Jun,2024,Jun,,Rubber,3
ID_I37Tg1_Jun,2024,Jun,,Rubber,3
ID_wzDD7f_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_wzDD7f_2024_06.tif,Rubber,3
ID_Pdb7Re_Jun,2024,Jun,,Palm,2
ID_wUsV0K_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_wUsV0K_2024_06.tif,Rubber,3
ID_5E0NQX_Jun,2024,Jun,,Rubber,3
ID_xQrs8I_Jun,2024,Jun,,Rubber,3
ID_12oHHm_Jun,2024,Jun,,Rubber,3
ID_4n16cb_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_4n16cb_2024_06.tif,Rubber,3
ID_KIyPa6_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_KIyPa6_2024_06.tif,Rubber,3
ID_t2EkGW_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Cocoa_ID_t2EkGW_2024_06.tif,Cocoa,1
ID_NEdcUc_Jun,2024,Jun,,Cocoa,1
ID_4eDWEe_Jun,2024,Jun,,Rubber,3
ID_HFGCKB_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_HFGCKB_2024_06.tif,Rubber,3
ID_1CrLZ4_Jun,2024,Jun,,Rubber,3
ID_DenDUP_Jun,2024,Jun,,Rubber,3
ID_FRYNxA_Jun,2024,Jun,,Rubber,3
ID_9xNhHM_Jun,2024,Jun,,Rubber,3
ID_85uCE5_Jun,2024,Jun,,Palm,2
ID_aUoRK9_Jun,2024,Jun,,Palm,2
ID_cbwnuq_Jun,2024,Jun,,Rubber,3
ID_dIrues_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_dIrues_2024_06.tif,Rubber,3
ID_B31CBm_Jun,2024,Jun,,Palm,2
ID_cpaKlX_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_cpaKlX_2024_06.tif,Rubber,3
ID_oDHBO3_Jun,2024,Jun,,Rubber,3
ID_MzyotZ_Jun,2024,Jun,,Rubber,3
ID_jX8R6x_Jun,2024,Jun,,Rubber,3
ID_EgQFak_Jun,2024,Jun,,Palm,2
ID_P9Hr71_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_P9Hr71_2024_06.tif,Rubber,3
ID_wCc2xm_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_wCc2xm_2024_06.tif,Rubber,3
ID_Qnsbms_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Qnsbms_2024_06.tif,Rubber,3
ID_X6hkKh_Jun,2024,Jun,,Palm,2
ID_GcTqBi_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_GcTqBi_2024_06.tif,Rubber,3
ID_mvHgJD_Jun,2024,Jun,,Palm,2
ID_98fgMG_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_98fgMG_2024_06.tif,Rubber,3
ID_iaGKq4_Jun,2024,Jun,,Palm,2
ID_n99aQF_Jun,2024,Jun,,Palm,2
ID_EhotB9_Jun,2024,Jun,,Rubber,3
ID_iH1FEa_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_iH1FEa_2024_06.tif,Rubber,3
ID_saVmlU_Jun,2024,Jun,,Palm,2
ID_T5p7Pf_Jun,2024,Jun,,Palm,2
ID_GBz0DR_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_GBz0DR_2024_06.tif,Rubber,3
ID_flGTr2_Jun,2024,Jun,,Rubber,3
ID_D0GEo8_Jun,2024,Jun,,Palm,2
ID_cIRXFk_Jun,2024,Jun,,Rubber,3
ID_OnlNF8_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_OnlNF8_2024_06.tif,Rubber,3
ID_68ne5Y_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_68ne5Y_2024_06.tif,Rubber,3
ID_1NaZYZ_Jun,2024,Jun,,Rubber,3
ID_oyvTII_Jun,2024,Jun,,Palm,2
ID_vJlQuK_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_vJlQuK_2024_06.tif,Rubber,3
ID_2qCuB7_Jun,2024,Jun,,Palm,2
ID_Lxoxdp_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Lxoxdp_2024_06.tif,Rubber,3
ID_qsFIhv_Jun,2024,Jun,,Rubber,3
ID_HazZJp_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_HazZJp_2024_06.tif,Rubber,3
ID_BLtQpi_Jun,2024,Jun,,Rubber,3
ID_xd5iN8_Jun,2024,Jun,,Palm,2
ID_TjBMCa_Jun,2024,Jun,,Rubber,3
ID_dlFpp5_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_dlFpp5_2024_06.tif,Rubber,3
ID_HaKvw7_Jun,2024,Jun,,Palm,2
ID_zUzVDf_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_zUzVDf_2024_06.tif,Rubber,3
ID_RgZ1V0_Jun,2024,Jun,,Rubber,3
ID_RRekft_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_RRekft_2024_06.tif,Rubber,3
ID_uZ0utB_Jun,2024,Jun,,Palm,2
ID_PhrePH_Jun,2024,Jun,,Palm,2
ID_nFAt1k_Jun,2024,Jun,,Rubber,3
ID_PnRzlZ_Jun,2024,Jun,,Palm,2
ID_NrXMvc_Jun,2024,Jun,,Rubber,3
ID_Op71W5_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Op71W5_2024_06.tif,Rubber,3
ID_nGdzgI_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_nGdzgI_2024_06.tif,Rubber,3
ID_B8v69Q_Jun,2024,Jun,,Rubber,3
ID_GlrFJU_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_GlrFJU_2024_06.tif,Rubber,3
ID_op89GQ_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_op89GQ_2024_06.tif,Rubber,3
ID_APPF1i_Jun,2024,Jun,,Rubber,3
ID_Kw0DrV_Jun,2024,Jun,,Palm,2
ID_33Fplb_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_33Fplb_2024_06.tif,Rubber,3
ID_PlZwaI_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_PlZwaI_2024_06.tif,Rubber,3
ID_bILZys_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_bILZys_2024_06.tif,Rubber,3
ID_p1I4Cm_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_p1I4Cm_2024_06.tif,Rubber,3
ID_A8Y9fJ_Jun,2024,Jun,,Rubber,3
ID_1FAvfr_Jun,2024,Jun,,Palm,2
ID_z572cD_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_z572cD_2024_06.tif,Rubber,3
ID_bsE1xS_Jun,2024,Jun,,Rubber,3
ID_BA4EA5_Jun,2024,Jun,,Palm,2
ID_Uk3VeP_Jun,2024,Jun,,Rubber,3
ID_gciA6w_Jun,2024,Jun,,Palm,2
ID_D55NH2_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_D55NH2_2024_06.tif,Rubber,3
ID_PKgMjg_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_PKgMjg_2024_06.tif,Rubber,3
ID_FNliXW_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_FNliXW_2024_06.tif,Rubber,3
ID_SLY2fE_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_SLY2fE_2024_06.tif,Rubber,3
ID_NciC5Y_Jun,2024,Jun,,Palm,2
ID_AAlTzr_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_AAlTzr_2024_06.tif,Rubber,3
ID_3mvCTp_Jun,2024,Jun,,Rubber,3
ID_om7jul_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_om7jul_2024_06.tif,Rubber,3
ID_N2QCWa_Jun,2024,Jun,,Rubber,3
ID_SWKK78_Jun,2024,Jun,,Palm,2
ID_4jyd3F_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_4jyd3F_2024_06.tif,Rubber,3
ID_rFNkKW_Jun,2024,Jun,,Rubber,3
ID_zQ59WD_Jun,2024,Jun,,Rubber,3
ID_25mheY_Jun,2024,Jun,,Palm,2
ID_KZVilL_Jun,2024,Jun,,Rubber,3
ID_ixj4Am_Jun,2024,Jun,,Palm,2
ID_B3dsJg_Jun,2024,Jun,,Rubber,3
ID_OO3c7d_Jun,2024,Jun,,Palm,2
ID_2c0mNY_Jun,2024,Jun,,Rubber,3
ID_mwKeFu_Jun,2024,Jun,,Rubber,3
ID_l6RRna_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_l6RRna_2024_06.tif,Rubber,3
ID_KCnzD5_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_KCnzD5_2024_06.tif,Rubber,3
ID_UTtdC5_Jun,2024,Jun,,Rubber,3
ID_5uRj7t_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_5uRj7t_2024_06.tif,Rubber,3
ID_fMXsZG_Jun,2024,Jun,,Rubber,3
ID_Ll1bY2_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Ll1bY2_2024_06.tif,Rubber,3
ID_g62p9n_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_g62p9n_2024_06.tif,Rubber,3
ID_Uix6Mq_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Uix6Mq_2024_06.tif,Rubber,3
ID_j5ksGi_Jun,2024,Jun,,Rubber,3
ID_XdukAQ_Jun,2024,Jun,,Rubber,3
ID_kEpeFN_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_kEpeFN_2024_06.tif,Rubber,3
ID_8aIaga_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_8aIaga_2024_06.tif,Rubber,3
ID_KIfXT1_Jun,2024,Jun,,Palm,2
ID_Z2Z6ME_Jun,2024,Jun,,Palm,2
ID_Yom011_Jun,2024,Jun,,Palm,2
ID_P7xJ7N_Jun,2024,Jun,,Rubber,3
ID_YjIq8n_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_YjIq8n_2024_06.tif,Rubber,3
ID_hKtswt_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_hKtswt_2024_06.tif,Rubber,3
ID_AmRLdQ_Jun,2024,Jun,,Rubber,3
ID_eeq5PW_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_eeq5PW_2024_06.tif,Rubber,3
ID_9yTNoW_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_9yTNoW_2024_06.tif,Rubber,3
ID_Hh49nW_Jun,2024,Jun,,Rubber,3
ID_qieRtz_Jun,2024,Jun,,Palm,2
ID_FRKa0Z_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_FRKa0Z_2024_06.tif,Rubber,3
ID_jWzODy_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_jWzODy_2024_06.tif,Rubber,3
ID_RLQjws_Jun,2024,Jun,,Rubber,3
ID_uCyHeY_Jun,2024,Jun,,Rubber,3
ID_v0PMsb_Jun,2024,Jun,,Rubber,3
ID_R3dHys_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_R3dHys_2024_06.tif,Rubber,3
ID_HQFIns_Jun,2024,Jun,,Palm,2
ID_fVDKvS_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_fVDKvS_2024_06.tif,Rubber,3
ID_fpuT8l_Jun,2024,Jun,,Rubber,3
ID_EbXCiX_Jun,2024,Jun,,Rubber,3
ID_Q71Wr5_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Q71Wr5_2024_06.tif,Rubber,3
ID_ZORSge_Jun,2024,Jun,,Palm,2
ID_7weq1e_Jun,2024,Jun,,Rubber,3
ID_9Gt9Ah_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_9Gt9Ah_2024_06.tif,Rubber,3
ID_ZK60J9_Jun,2024,Jun,,Rubber,3
ID_xpiViJ_Jun,2024,Jun,,Rubber,3
ID_IUtedI_Jun,2024,Jun,,Palm,2
ID_6Q6Lbe_Jun,2024,Jun,,Palm,2
ID_E6GWsJ_Jun,2024,Jun,,Palm,2
ID_lT710L_Jun,2024,Jun,,Rubber,3
ID_SyWFlp_Jun,2024,Jun,,Palm,2
ID_huTif0_Jun,2024,Jun,,Rubber,3
ID_CtiGF9_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_CtiGF9_2024_06.tif,Rubber,3
ID_vSC6S0_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_vSC6S0_2024_06.tif,Rubber,3
ID_WbfzqP_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_WbfzqP_2024_06.tif,Rubber,3
ID_juA1qu_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_juA1qu_2024_06.tif,Rubber,3
ID_awFz9P_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_awFz9P_2024_06.tif,Rubber,3
ID_vzQByY_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_vzQByY_2024_06.tif,Rubber,3
ID_fPsSH1_Jun,2024,Jun,,Palm,2
ID_bODCIp_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Cocoa_ID_bODCIp_2024_06.tif,Cocoa,1
ID_WkqqpP_Jun,2024,Jun,,Rubber,3
ID_B3cNSN_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_B3cNSN_2024_06.tif,Rubber,3
ID_AOXGtg_Jun,2024,Jun,,Palm,2
ID_O7zkIx_Jun,2024,Jun,,Palm,2
ID_QEoo2M_Jun,2024,Jun,,Palm,2
ID_ruF5x8_Jun,2024,Jun,,Palm,2
ID_Rggy9C_Jun,2024,Jun,,Rubber,3
ID_PNFDkc_Jun,2024,Jun,,Rubber,3
ID_LU7Kds_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_LU7Kds_2024_06.tif,Rubber,3
ID_Y5cr2p_Jun,2024,Jun,,Palm,2
ID_F3Q3sN_Jun,2024,Jun,,Palm,2
ID_icW6Uh_Jun,2024,Jun,,Rubber,3
ID_X2umtM_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_X2umtM_2024_06.tif,Rubber,3
ID_U3zr1R_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_U3zr1R_2024_06.tif,Rubber,3
ID_FtJCeP_Jun,2024,Jun,,Palm,2
ID_z36ejC_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_z36ejC_2024_06.tif,Rubber,3
ID_LNX1ie_Jun,2024,Jun,,Rubber,3
ID_ncIlJ6_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_ncIlJ6_2024_06.tif,Rubber,3
ID_8eS7J4_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Cocoa_ID_8eS7J4_2024_06.tif,Cocoa,1
ID_PDhaFO_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_PDhaFO_2024_06.tif,Rubber,3
ID_6XvTsk_Jun,2024,Jun,,Rubber,3
ID_gC36Yt_Jun,2024,Jun,,Rubber,3
ID_KpByEq_Jun,2024,Jun,,Palm,2
ID_5xwTgS_Jun,2024,Jun,,Palm,2
ID_a24Tfj_Jun,2024,Jun,,Palm,2
ID_3fk0yO_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_3fk0yO_2024_06.tif,Rubber,3
ID_2kvnhJ_Jun,2024,Jun,,Rubber,3
ID_AMdQaF_Jun,2024,Jun,,Rubber,3
ID_6h8R7N_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_6h8R7N_2024_06.tif,Rubber,3
ID_2WouGK_Jun,2024,Jun,,Rubber,3
ID_YvRAtY_Jun,2024,Jun,,Rubber,3
ID_UZA6l4_Jun,2024,Jun,,Rubber,3
ID_SujZk1_Jun,2024,Jun,,Palm,2
ID_FZgOzm_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_FZgOzm_2024_06.tif,Rubber,3
ID_Uvd35C_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Uvd35C_2024_06.tif,Rubber,3
ID_KxxarN_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_KxxarN_2024_06.tif,Rubber,3
ID_MZ18xG_Jun,2024,Jun,,Rubber,3
ID_Yy1boF_Jun,2024,Jun,,Rubber,3
ID_ZYOWgd_Jun,2024,Jun,,Rubber,3
ID_JVBd9c_Jun,2024,Jun,,Palm,2
ID_Zo61fq_Jun,2024,Jun,,Palm,2
ID_P1F8cG_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_P1F8cG_2024_06.tif,Rubber,3
ID_LcMvHd_Jun,2024,Jun,,Rubber,3
ID_atqJ17_Jun,2024,Jun,,Palm,2
ID_V27BvJ_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Cocoa_ID_V27BvJ_2024_06.tif,Cocoa,1
ID_h8HIzm_Jun,2024,Jun,,Rubber,3
ID_XyBJtL_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_XyBJtL_2024_06.tif,Rubber,3
ID_mxUNlO_Jun,2024,Jun,,Palm,2
ID_mcnHFG_Jun,2024,Jun,,Palm,2
ID_0WZJ2d_Jun,2024,Jun,,Palm,2
ID_fuskBz_Jun,2024,Jun,,Palm,2
ID_N7q9Of_Jun,2024,Jun,,Palm,2
ID_Tj3yf2_Jun,2024,Jun,,Palm,2
ID_KVIMUU_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_KVIMUU_2024_06.tif,Palm,2
ID_lOV60H_Jun,2024,Jun,,Palm,2
ID_sW0NLg_Jun,2024,Jun,,Palm,2
ID_SRQrZk_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_SRQrZk_2024_06.tif,Palm,2
ID_0zh2Rt_Jun,2024,Jun,,Palm,2
ID_7HHKIa_Jun,2024,Jun,,Palm,2
ID_3iwe46_Jun,2024,Jun,,Palm,2
ID_0ZElUr_Jun,2024,Jun,,Palm,2
ID_szRfl3_Jun,2024,Jun,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_szRfl3_2024_06.tif,Palm,2
ID_XMFuUD_Jun,2024,Jun,,Palm,2
ID_daT3uk_Jun,2024,Jun,,Palm,2
ID_fdwyFZ_Jun,2024,Jun,,Palm,2
ID_fQuP88_Jun,2024,Jun,,Palm,2
ID_9z9pT6_Jun,2024,Jun,,Palm,2
ID_d58r8T_Jun,2024,Jun,,Cocoa,1
ID_vlL05b_Jun,2024,Jun,,Palm,2
ID_8279wf_Jun,2024,Jun,,Palm,2
ID_GqlURm_Jun,2024,Jun,,Palm,2
