ID,month,B1_mean,B1_std,B1_min,B1_max,B1_median,B2_mean,B2_std,B2_min,B2_max,B2_median,B3_mean,B3_std,B3_min,B3_max,B3_median,B4_mean,B4_std,B4_min,B4_max,B4_median,B5_mean,B5_std,B5_min,B5_max,B5_median,B6_mean,B6_std,B6_min,B6_max,B6_median,B7_mean,B7_std,B7_min,B7_max,B7_median,B8_mean,B8_std,B8_min,B8_max,B8_median,B8A_mean,B8A_std,B8A_min,B8A_max,B8A_median,B9_mean,B9_std,B9_min,B9_max,B9_median,B11_mean,B11_std,B11_min,B11_max,B11_median,B12_mean,B12_std,B12_min,B12_max,B12_median,Crop,class
ID_5xwTgS_Apr,Apr,3570.4495,752.45593,2730.0,5713.0,3296.0,3237.412,854.72003,2368.0,5743.0,2840.0,3126.4507,856.88074,2212.0,5700.0,2760.0,3009.311,1007.79974,1882.0,5961.0,2662.0,3163.7231,880.94653,2164.0,5792.0,2826.0,4335.7285,679.34064,3231.0,6525.0,4111.0,5018.383,669.3095,3722.0,7147.0,4899.0,4621.381,609.30475,3236.0,6640.0,4545.0,5406.9937,678.9873,3917.0,7501.0,5334.0,1507.0504,117.914154,1375.0,1880.0,1439.0,4013.9497,849.50586,2781.0,6436.0,3769.0,2962.3557,870.51666,1802.0,5155.0,2729.0,Palm,2
ID_gC36Yt_Apr,Apr,2415.8835,108.37673,2203.0,2686.0,2399.0,2139.3333,131.53624,1863.0,2480.0,2129.0,2032.193,138.23058,1693.0,2357.0,2032.0,1746.5582,146.28241,1427.0,2125.0,1740.0,2040.3402,185.60542,1610.0,2404.0,2058.0,3341.2246,408.84793,2342.0,4219.0,3374.0,3963.6768,524.3453,2656.0,5283.0,3978.0,3740.881,463.89734,2632.0,5081.0,3766.0,4292.428,598.7608,2861.0,5696.0,4341.0,1445.3225,90.90697,1280.0,1651.0,1446.0,2778.873,366.93204,1953.0,3765.0,2820.0,1911.4979,224.80629,1445.0,2385.0,1947.0,Rubber,3
ID_KpByEq_Apr,Apr,2901.6506,447.70865,2523.0,4244.0,2652.0,2698.2917,589.4912,2154.0,4338.0,2370.0,2552.0603,584.4818,1926.0,4107.0,2297.0,2299.742,682.1959,1674.0,4153.0,1944.0,2514.105,592.82874,1764.0,4071.0,2337.0,3700.17,654.335,2477.0,4998.0,3789.0,4318.9595,774.58093,2827.0,5732.0,4501.0,4098.3667,715.2098,2544.0,5442.0,4269.0,4648.597,875.01086,3017.0,6331.0,4857.0,1389.9666,78.731224,1253.0,1602.0,1393.0,3160.1306,741.504,1963.0,4960.0,3084.0,2203.137,648.9723,1460.0,3978.0,1994.0,Palm,2
ID_a24Tfj_Apr,Apr,2784.333,350.48355,2441.0,3863.0,2608.0,2462.669,392.22272,2069.0,3747.0,2304.0,2323.2957,416.53482,1882.0,3665.0,2168.0,2095.3079,492.773,1593.0,3695.0,1891.0,2292.81,465.8869,1770.0,3923.0,2149.0,3364.5728,555.561,2457.0,4989.0,3264.0,3900.2507,645.35205,2824.0,5688.0,3782.0,3633.3872,603.849,2535.0,5112.0,3533.0,4184.188,715.3799,2947.0,6097.0,4081.0,1366.8862,71.84052,1265.0,1571.0,1368.0,2879.3406,643.4272,1966.0,5012.0,2712.0,2040.0996,504.78433,1467.0,3817.0,1879.0,Palm,2
ID_3fk0yO_Apr,Apr,5489.8203,1076.8445,3002.0,7169.0,5715.0,5418.508,1265.7858,2373.0,7449.0,5651.0,5384.8833,1298.6918,2273.0,7533.0,5607.0,5623.265,1478.8741,2094.0,8049.0,5870.0,5573.4575,1398.4125,2201.0,7830.0,5804.0,6279.3867,1302.4602,2886.0,8439.0,6458.0,6977.258,1320.2388,3485.0,9166.0,7109.0,6403.7783,1286.5844,2766.0,8678.0,6586.0,7268.9165,1352.0181,3897.0,9590.0,7418.0,1981.8531,288.9774,1337.0,2449.0,2038.0,5444.2905,1106.163,2610.0,7064.0,5645.0,3976.9282,775.1532,1803.0,5125.0,4138.0,Rubber,3
ID_AMdQaF_Apr,Apr,2260.0657,79.24465,2141.0,2570.0,2235.0,1957.0458,88.50268,1843.0,2412.0,1930.0,1851.7932,97.74197,1678.0,2296.0,1830.0,1538.1046,103.86343,1390.0,2037.0,1509.0,1819.3364,125.61207,1576.0,2293.0,1799.0,3325.5781,384.1086,2544.0,4277.0,3287.0,4032.4568,529.5996,2886.0,5371.0,3964.0,3771.525,514.35645,2677.0,5344.0,3719.0,4331.3467,579.9938,3137.0,5816.0,4271.0,1341.5491,68.69183,1231.0,1559.0,1327.0,2535.148,254.92012,2025.0,3102.0,2511.0,1641.4686,155.98543,1372.0,2247.0,1622.0,Rubber,3
ID_2kvnhJ_Apr,Apr,2394.2761,11.503836,2361.0,2433.0,2396.0,2077.9211,23.784182,2015.0,2236.0,2076.0,1995.8469,45.57124,1864.0,2186.0,1985.0,1642.4106,55.73625,1554.0,2043.0,1631.0,2004.2249,76.73777,1857.0,2300.0,1987.0,3962.3806,343.33707,3295.0,4954.0,3901.0,4891.844,466.83777,4001.0,6188.0,4795.0,4552.058,452.13968,3597.0,5899.0,4426.0,5342.9805,497.31186,4496.0,6821.0,5239.0,1402.105,23.848864,1329.0,1465.0,1402.0,3150.3003,178.81277,2751.0,3711.0,3141.0,1829.7401,97.51717,1652.0,2337.0,1814.0,Rubber,3
ID_6h8R7N_Apr,Apr,2306.655,29.408783,2272.0,2424.0,2300.0,2016.7816,61.34748,1947.0,2405.0,1992.0,1960.1508,71.16314,1825.0,2528.0,1942.0,1666.9166,163.07953,1518.0,2540.0,1598.0,2042.6521,111.155975,1858.0,2601.0,2007.0,3609.0076,287.4271,2726.0,4295.0,3580.0,4495.588,462.1553,3165.0,5504.0,4454.0,4217.3535,428.5052,2887.0,5107.0,4181.0,4932.534,470.34357,3536.0,5903.0,4902.0,1365.1853,23.527195,1309.0,1412.0,1363.0,3118.5645,320.15344,2609.0,4274.0,3016.0,1902.9135,265.5836,1590.0,2984.0,1803.0,Rubber,3
ID_YvRAtY_Apr,Apr,2283.0898,15.909815,2257.0,2337.0,2282.0,1985.2164,30.486198,1921.0,2169.0,1982.0,1923.7959,55.869198,1755.0,2167.0,1919.0,1563.1484,64.471596,1459.0,2054.0,1543.0,1973.7498,93.532646,1762.0,2254.0,1962.0,3821.278,312.80295,2981.0,4501.0,3847.0,4689.5938,448.90625,3539.0,5649.0,4697.0,4362.298,427.916,2880.0,5331.0,4350.0,5131.7183,471.4837,3921.0,6078.0,5143.0,1378.5444,22.32488,1322.0,1417.0,1380.0,3053.8035,219.59364,2503.0,3839.0,3078.0,1793.168,121.15095,1560.0,2359.0,1780.0,Rubber,3
ID_2WouGK_Apr,Apr,4051.0684,1103.8438,2535.0,6486.0,4175.0,3753.0837,1282.8066,2160.0,6447.0,3767.0,3696.0928,1296.9578,1965.0,6578.0,3736.0,3677.5125,1506.776,1695.0,7085.0,3759.0,3818.0674,1349.1794,1849.0,6800.0,3899.0,5010.7026,1147.9111,2654.0,7635.0,5007.0,5709.4185,1147.1675,3090.0,8315.0,5746.0,5212.8027,1046.9244,2880.0,7619.0,5260.0,6113.7773,1169.496,3218.0,8753.0,6188.0,1586.611,174.88475,1288.0,2036.0,1592.0,4750.992,1390.4185,2182.0,7424.0,4913.0,3477.345,1198.0886,1553.0,5727.0,3645.0,Rubber,3
ID_UZA6l4_Apr,Apr,2523.1812,58.715134,2470.0,2988.0,2511.0,2217.5042,78.131966,2128.0,3005.0,2200.0,2141.3774,89.60159,2006.0,2866.0,2121.0,1815.7131,141.97253,1679.0,2714.0,1772.0,2194.6628,124.44574,1989.0,2857.0,2159.0,3903.572,300.30173,2970.0,4545.0,3937.0,4717.878,437.01175,3320.0,5738.0,4753.0,4416.073,428.22092,3079.0,5522.0,4443.0,5131.41,488.08917,3575.0,6267.0,5173.0,1456.3087,35.44873,1363.0,1540.0,1455.0,3113.5217,191.28421,2640.0,3596.0,3112.0,1912.2906,119.57471,1716.0,2447.0,1883.0,Rubber,3
ID_FZgOzm_Apr,Apr,2906.1025,596.1284,2379.0,4532.0,2598.0,2576.2803,668.4197,2057.0,4655.0,2194.0,2533.5417,697.08295,1949.0,4680.0,2139.0,2314.9128,862.4027,1609.0,4847.0,1815.0,2627.1953,755.3085,1943.0,4787.0,2191.0,4317.634,478.03354,3088.0,5781.0,4201.0,5292.9624,472.86237,3598.0,6544.0,5316.0,4912.949,447.57034,3017.0,6124.0,4952.0,5718.672,483.0722,3873.0,6941.0,5760.0,1489.0469,93.6054,1348.0,1769.0,1443.0,3780.0696,871.4347,2799.0,6277.0,3283.0,2497.7483,853.1905,1686.0,4742.0,2029.0,Rubber,3
ID_SujZk1_Apr,Apr,5527.9233,765.8814,3183.0,6718.0,5609.0,5636.184,898.56305,2414.0,7017.0,5816.5,5588.8057,927.95764,2494.0,7030.0,5777.5,5846.0137,1060.0593,2315.0,7513.0,6045.0,5751.983,977.9838,2484.0,7264.0,5922.0,6617.4263,932.8596,3251.0,8129.0,6791.0,7269.7603,955.9569,3795.0,8824.0,7462.0,6753.353,860.0814,3621.0,8194.0,6920.5,7677.9395,984.9878,4054.0,9324.0,7888.0,1839.8446,141.78172,1417.0,2073.0,1859.0,6621.577,895.64307,3101.0,8018.0,6816.0,5112.5894,685.8597,2478.0,6148.0,5278.0,Palm,2
ID_Uvd35C_Apr,Apr,2448.3938,161.5073,2326.0,3231.0,2381.0,2158.524,212.51541,1982.0,3378.0,2079.0,2096.843,220.9736,1811.0,3323.0,2034.0,1802.6274,273.70404,1549.0,3251.0,1688.0,2148.1216,243.59357,1704.0,3286.0,2095.0,3834.1514,482.76,2359.0,4575.0,3932.0,4797.586,702.6704,2727.0,6014.0,4940.0,4465.1133,667.9407,2522.0,5631.0,4601.0,5217.849,777.39954,2867.0,6486.0,5375.0,1378.5464,49.394547,1211.0,1441.0,1389.0,3220.4875,429.39517,1969.0,4180.0,3246.0,2003.8351,330.90497,1395.0,3190.0,1897.0,Rubber,3
ID_KxxarN_Apr,Apr,2916.9968,341.78754,2396.0,3788.0,2865.0,2673.7244,469.89917,2088.0,4080.0,2556.0,2609.3838,467.96393,1975.0,4032.0,2506.0,2401.8982,557.33075,1653.0,4042.0,2290.0,2670.2383,472.73877,1925.0,4058.0,2571.0,4082.9841,426.6013,2937.0,5005.0,4141.0,4953.547,510.3936,3473.0,6140.0,5033.0,4588.6934,503.5451,3080.0,5740.0,4664.0,5351.8164,553.85986,3686.0,6642.0,5453.0,1423.271,47.758507,1303.0,1546.0,1423.0,3588.3477,524.5554,2364.0,4838.0,3558.0,2569.0007,562.16797,1650.0,4065.0,2499.0,Rubber,3
ID_MZ18xG_Apr,Apr,4533.6196,656.7863,2313.0,5429.0,4698.0,4484.302,567.4185,2353.0,5423.0,4569.0,4325.9556,568.2225,2199.0,5256.0,4439.0,4270.299,657.69037,1975.0,5290.0,4407.0,4434.9033,676.0073,2174.0,5435.0,4585.0,5338.7207,623.371,3242.0,6204.0,5491.0,5826.3413,623.62463,3757.0,6678.0,5996.0,5700.177,517.07916,3505.0,6478.0,5797.0,6044.7695,644.3027,3816.0,6883.0,6227.0,3077.018,523.604,1419.0,3805.0,3205.0,4656.397,561.13556,2706.0,5397.0,4803.0,3575.1235,506.44324,1724.0,4200.0,3723.0,Rubber,3
ID_ZYOWgd_Apr,Apr,2381.7366,250.87881,2114.0,3029.0,2267.0,2093.672,259.60162,1780.0,2891.0,2010.0,1968.7131,260.98587,1609.0,2750.0,1888.0,1684.7927,290.4678,1356.0,2547.0,1571.0,1928.5967,293.40442,1504.0,2766.0,1867.0,3355.6416,415.49277,2420.0,4847.0,3394.0,4043.7678,517.1933,2889.0,6180.0,4085.0,3745.855,497.58636,2454.0,5867.0,3773.0,4321.881,568.6732,3063.0,6745.0,4373.0,1437.2388,177.99698,1230.0,1911.0,1364.0,2621.4744,382.36044,1857.0,3448.0,2634.0,1823.9285,358.59268,1320.0,2717.0,1737.0,Rubber,3
ID_Yy1boF_Apr,Apr,3008.6802,319.61267,2423.0,3568.0,3052.0,2605.4407,300.8824,2016.0,3307.0,2600.0,2495.3672,316.85294,1896.0,3204.0,2488.0,2332.774,359.8519,1632.0,3184.0,2323.0,2552.034,371.47766,1858.0,3354.0,2551.0,3669.8093,366.10614,2977.0,4410.0,3669.0,4257.763,373.38263,3556.0,4947.0,4279.0,3925.0554,333.7441,3100.0,4624.0,3913.0,4539.971,392.32147,3731.0,5215.0,4568.0,1921.4625,235.19226,1498.0,2334.0,1942.0,3194.5664,378.8641,2451.0,3872.0,3225.0,2587.0376,329.39767,1844.0,3143.0,2637.0,Rubber,3
ID_JVBd9c_Apr,Apr,2738.9102,353.93326,2468.0,3994.0,2560.0,2493.8047,484.05316,2111.0,4194.0,2257.0,2335.8923,481.66965,1900.0,4091.0,2145.0,2071.3296,550.01306,1610.0,4080.0,1822.0,2270.3472,490.8953,1747.0,4030.0,2141.0,3417.182,630.3989,2165.0,4982.0,3426.0,4003.606,779.91565,2379.0,5911.0,3981.0,3789.818,740.1241,2171.0,5565.0,3804.0,4313.182,878.2339,2512.0,6428.0,4267.0,1344.323,68.15315,1234.0,1547.0,1343.0,2902.772,665.32715,1918.0,4871.0,2934.0,2023.9066,557.03436,1430.0,4083.0,1873.0,Palm,2
ID_P1F8cG_Apr,Apr,2387.9597,52.385952,2351.0,2872.0,2374.0,2091.84,69.47592,2010.0,2663.0,2074.0,2024.2507,83.993225,1832.0,2598.0,2009.0,1677.4702,114.37186,1552.0,2392.0,1641.0,2072.732,125.430695,1737.0,2653.0,2049.0,3858.1895,354.55237,2476.0,4530.0,3875.0,4875.292,552.5623,2869.0,5898.0,4844.0,4569.5884,534.6099,2466.0,5597.0,4549.0,5326.079,587.4463,3096.0,6424.0,5331.0,1370.8524,31.577646,1273.0,1449.0,1378.0,3148.7197,292.97278,2048.0,3893.0,3151.0,1867.3802,192.4561,1414.0,2601.0,1819.0,Rubber,3
ID_Zo61fq_Apr,Apr,3011.6387,380.11572,2549.0,3808.0,2943.0,2740.495,476.65573,2169.0,3965.0,2579.0,2606.646,490.91443,1952.0,3874.0,2469.5,2385.0996,581.6747,1676.0,3831.0,2225.0,2607.4543,530.0036,1809.0,3889.0,2537.5,3989.705,543.4709,2586.0,4960.0,4137.0,4732.9614,643.3068,2936.0,6297.0,4880.0,4409.3667,608.1783,2628.0,5869.0,4554.5,5113.6333,722.2644,3162.0,6798.0,5290.5,1424.8363,65.47321,1273.0,1532.0,1440.0,3454.7507,701.65247,2033.0,5010.0,3499.0,2360.0872,568.9495,1491.0,3613.0,2309.0,Palm,2
ID_atqJ17_Apr,Apr,2396.645,10.332448,2370.0,2421.0,2397.0,2082.9104,22.758009,2019.0,2236.0,2080.0,2001.0123,46.81765,1896.0,2215.0,1989.0,1648.5394,59.22279,1555.0,2043.0,1635.0,2011.501,82.20559,1876.0,2307.0,1995.0,3975.2441,341.43628,3295.0,5045.0,3911.0,4908.3184,459.57507,4001.0,6270.0,4806.0,4560.3125,445.15555,3597.0,6058.0,4428.0,5363.373,489.43494,4496.0,6821.0,5253.0,1403.0623,22.314915,1361.0,1464.0,1400.0,3179.2761,185.5612,2812.0,3711.0,3172.0,1843.674,105.41617,1679.0,2337.0,1830.0,Palm,2
ID_LcMvHd_Apr,Apr,4019.3733,775.8111,2388.0,5341.0,4210.0,3805.154,940.8527,2054.0,5447.0,3991.0,3682.661,940.07825,1871.0,5337.0,3860.0,3646.2476,1062.1472,1596.0,5512.0,3838.0,3700.8267,957.80707,1770.0,5390.0,3864.0,4630.368,839.4839,2668.0,6173.0,4743.0,5186.3545,836.88855,3154.0,6728.0,5292.0,4767.803,766.6407,2929.0,6212.0,4853.0,5483.59,851.39197,3350.0,7070.0,5573.0,1552.935,123.577866,1288.0,1793.0,1568.0,4288.1978,989.69037,2086.0,6088.0,4434.0,3207.9324,821.23926,1452.0,4725.0,3334.0,Rubber,3
ID_h8HIzm_Apr,Apr,2494.8306,100.78939,2225.0,2720.0,2499.0,2230.0374,139.78072,1821.0,2650.0,2231.0,2074.5503,141.49399,1632.0,2516.0,2081.0,1821.0696,144.53401,1384.0,2261.0,1828.0,2031.3522,161.47218,1526.0,2386.0,2047.0,3103.5972,260.40723,2389.0,4079.0,3110.0,3636.519,314.14188,2834.0,4983.0,3643.0,3435.8,320.55417,2371.0,5324.0,3436.0,3886.373,356.59967,2982.0,5444.0,3899.0,1460.6124,81.89669,1255.0,1626.0,1461.0,2614.0977,235.01071,1891.0,3134.0,2638.0,1933.6044,191.28214,1400.0,2340.0,1963.0,Rubber,3
ID_XyBJtL_Apr,Apr,2331.042,24.011023,2295.0,2431.0,2326.0,2031.9921,50.823566,1955.0,2310.0,2022.0,1937.5668,82.68804,1766.0,2262.0,1949.0,1610.808,125.13752,1497.0,2259.0,1571.0,1928.7759,156.0271,1606.0,2376.0,1965.0,3541.5635,677.34174,1972.0,4526.0,3760.0,4441.2266,985.7742,2225.0,5944.0,4700.0,4217.7983,958.18494,2088.0,5755.0,4487.0,4825.7803,1115.0977,2320.0,6478.0,5143.5,1344.5422,80.51828,1183.0,1452.0,1367.0,2756.4524,518.99243,1722.0,3986.0,2956.0,1720.9551,297.94656,1292.0,3022.0,1736.0,Rubber,3
ID_mxUNlO_Apr,Apr,2571.2842,26.674387,2492.0,2632.0,2572.0,2281.0466,52.708683,2153.0,2495.0,2276.0,2180.485,96.216255,1934.0,2421.0,2186.0,1909.2334,115.5933,1673.0,2360.0,1890.0,2213.0105,168.7852,1764.0,2519.0,2239.0,3633.1626,540.2577,2031.0,4639.0,3840.0,4490.172,755.8744,2247.0,5638.0,4813.0,4236.915,741.88165,2071.0,5616.0,4545.0,4921.274,874.2832,2279.0,6195.0,5306.0,1336.0581,57.37413,1178.0,1393.0,1363.0,3332.7979,558.61646,1942.0,4706.0,3451.0,2065.8027,298.80576,1398.0,3288.0,2057.0,Palm,2
ID_V27BvJ_Apr,Apr,2973.2246,850.9932,2408.0,6501.0,2544.0,2676.8926,938.11505,2067.0,6686.0,2254.0,2575.1138,962.8469,1854.0,6754.0,2200.0,2366.6228,1110.3787,1591.0,7183.0,1891.0,2584.545,1034.4333,1675.0,7040.0,2287.0,3590.9558,1035.8949,1995.0,7711.0,3643.0,4155.915,1124.2899,2199.0,8360.0,4284.0,3924.6936,1063.4332,2102.0,7936.0,4036.0,4484.4624,1201.7856,2352.0,8736.0,4686.5,1417.2537,206.60106,1179.0,2301.0,1396.0,3214.96,1094.3146,1769.0,7357.0,3284.0,2312.0405,949.67505,1327.0,5952.0,2095.0,Cocoa,1
ID_mcnHFG_Apr,Apr,2399.6106,30.059435,2353.0,2483.0,2397.0,2126.507,56.26101,2026.0,2452.0,2114.0,2041.1553,81.157524,1854.0,2373.0,2035.0,1745.7712,137.54602,1578.0,2476.0,1702.0,2073.033,136.77074,1755.0,2563.0,2068.0,3649.4182,305.74057,2760.0,4646.0,3639.0,4546.1997,423.51065,3318.0,5935.0,4552.0,4324.449,447.33478,2996.0,5615.0,4339.0,5001.7026,470.0356,3584.0,6434.0,5035.0,1421.9147,32.82646,1313.0,1497.0,1427.0,3069.2202,375.37622,2089.0,4490.0,3035.0,1895.7882,277.69138,1426.0,3198.0,1832.0,Palm,2
ID_0WZJ2d_Apr,Apr,3296.3684,803.77216,2471.0,5112.0,2916.0,3065.483,928.06976,2131.0,5354.0,2552.0,3026.1992,955.999,2007.0,5351.0,2497.0,3005.8838,1084.1276,1726.0,5595.0,2511.0,3172.0203,982.7489,1932.0,5524.0,2677.0,4083.174,966.66736,2292.0,6197.0,3753.0,4780.6387,1044.4851,2554.0,6934.0,4548.0,4417.163,959.81976,2369.0,6407.0,4243.0,5192.295,1054.7589,2666.0,7233.0,5003.0,1429.5294,145.34386,1220.0,1733.0,1363.0,4760.338,1063.7925,2365.0,6960.0,4505.0,3478.2183,973.6313,1688.0,5594.0,3278.0,Palm,2
ID_fuskBz_Apr,Apr,5487.6206,1070.5804,2728.0,7053.0,5653.0,5369.83,1265.6487,2357.0,7420.0,5667.0,5381.202,1273.0826,2252.0,7511.0,5692.0,5650.968,1430.5583,1967.0,8072.0,6020.0,5631.455,1303.4229,2352.0,7796.0,5974.0,6345.223,1094.508,3458.0,8296.0,6621.0,7087.038,1056.8086,4075.0,9064.0,7360.0,6530.26,994.0979,3756.0,8480.0,6758.0,7491.4004,1033.062,4312.0,9471.0,7754.0,1859.03,195.92871,1350.0,2188.0,1918.0,6599.9385,1072.8468,3266.0,8231.0,6959.0,5015.213,991.2819,2044.0,6415.0,5360.0,Palm,2
ID_KVIMUU_Apr,Apr,3827.1646,1342.8523,2458.0,6401.0,3252.0,3853.7698,1551.2786,2122.0,6640.0,3207.0,3696.974,1609.9934,1934.0,6662.0,3008.0,3665.0476,1842.1298,1688.0,7137.0,2841.0,3679.5466,1772.9733,1779.0,7042.0,2882.0,4322.594,1703.4115,2124.0,7538.0,3611.0,4762.3823,1724.2008,2389.0,8047.0,4115.0,4614.8413,1649.467,2194.0,7727.0,4028.0,4971.5376,1783.3306,2488.0,8467.0,4337.0,1706.0538,472.11322,1205.0,2697.0,1467.0,3957.0413,1708.303,1828.0,7157.0,3314.0,3063.3757,1469.3307,1361.0,5857.0,2473.0,Palm,2
ID_N7q9Of_Apr,Apr,2387.5981,37.436295,2340.0,2584.0,2380.0,2113.1016,68.483345,2019.0,2624.0,2096.0,2019.1104,85.64607,1832.0,2492.0,2000.0,1744.2556,150.64598,1592.0,2796.0,1694.0,2047.1257,131.30977,1709.0,2548.0,2025.0,3722.136,414.37006,2320.0,4533.0,3772.0,4679.308,615.1355,2691.0,5709.0,4777.0,4423.0933,623.165,2394.0,5673.0,4526.0,5115.2485,700.7557,2874.0,6303.0,5241.0,1423.9401,56.1741,1257.0,1497.0,1439.0,3070.0273,343.41412,2022.0,4117.0,3047.0,1864.3187,203.7355,1424.0,2576.0,1796.0,Palm,2
ID_Tj3yf2_Apr,Apr,3684.2678,754.3884,2445.0,5229.0,3665.0,3484.9546,935.77014,2107.0,5404.0,3433.5,3397.8413,988.86444,1936.0,5397.0,3356.5,3367.4575,1144.4731,1669.0,5629.0,3316.5,3437.5312,1085.5529,1758.0,5503.0,3390.0,4293.692,1086.9211,2390.0,6176.0,4320.0,4920.156,1163.9755,2792.0,6886.0,4971.0,4583.66,1114.9618,2588.0,6542.0,4646.0,5210.9355,1231.073,2899.0,7280.0,5309.0,1517.5815,168.63333,1212.0,1835.0,1515.0,4208.4272,1334.1206,1873.0,6636.0,4221.0,3281.0967,1114.3029,1390.0,5300.0,3315.0,Palm,2
ID_lOV60H_Apr,Apr,2920.6162,401.4394,2581.0,4194.0,2723.0,2688.2402,512.4326,2228.0,4341.0,2453.0,2545.2822,509.5598,2035.0,4220.0,2319.0,2346.9312,594.9422,1743.0,4264.0,2098.0,2552.469,527.2928,1924.0,4219.0,2374.0,3638.3774,537.92615,2335.0,4919.0,3722.0,4372.1626,652.74866,2580.0,5590.0,4507.0,4164.5425,631.67993,2442.0,5528.0,4281.0,4768.862,752.0321,2758.0,6192.0,4923.0,1372.0673,81.56147,1242.0,1593.0,1375.0,3490.7935,687.12836,2185.0,5057.0,3540.0,2396.2852,647.0284,1503.0,4271.0,2220.0,Palm,2
ID_SRQrZk_Apr,Apr,2520.713,55.770878,2452.0,3114.0,2507.0,2205.5356,75.348885,2088.0,2813.0,2191.0,2086.505,87.94008,1883.0,2675.0,2083.0,1777.121,120.16767,1594.0,2611.0,1746.0,2053.1553,119.286095,1721.0,2634.0,2055.0,3649.6577,301.14203,2590.0,4059.0,3773.0,4669.247,430.38885,3171.0,5329.0,4836.0,4388.685,431.33502,2959.0,5148.0,4557.0,5071.6113,503.21945,3350.0,5840.0,5273.0,1339.0209,31.802008,1225.0,1405.0,1350.0,2944.9016,309.7677,1969.0,3887.0,3018.0,1777.2076,163.15236,1368.0,2468.0,1770.0,Palm,2
ID_0zh2Rt_Apr,Apr,2373.339,48.54342,2320.0,2635.0,2361.0,2061.2356,80.17765,1999.0,2909.0,2043.0,1881.6951,100.44585,1778.0,2821.0,1852.0,1651.7278,113.809944,1558.0,2747.0,1623.0,1776.4595,142.20189,1644.0,2677.0,1725.0,2567.3667,398.28162,2218.0,4264.0,2399.0,3031.1692,562.0729,2545.0,5694.0,2792.0,2837.544,533.90466,2344.0,5317.0,2616.0,3240.4714,656.3845,2695.0,6169.0,2965.0,1250.168,60.975918,1197.0,1449.0,1225.0,2129.1538,374.42014,1793.0,3577.0,1986.0,1491.1268,194.71756,1307.0,2580.0,1421.0,Palm,2
ID_7HHKIa_Apr,Apr,2648.967,248.87868,2334.0,3358.0,2554.0,2421.56,319.48166,2033.0,3560.0,2311.0,2327.121,324.35614,1894.0,3463.0,2232.0,2107.4487,397.36194,1582.0,3439.0,2011.0,2368.384,351.211,1818.0,3521.0,2322.0,3702.7725,324.12146,2744.0,4491.0,3716.0,4495.657,400.24326,3156.0,5605.0,4557.0,4289.7314,387.04306,3110.0,5440.0,4337.0,4907.2227,440.16803,3347.0,6079.0,4970.0,1456.5856,67.87046,1276.0,1640.0,1448.0,3328.535,496.96198,2175.0,4478.0,3355.0,2197.1733,425.35657,1483.0,3427.0,2140.0,Palm,2
ID_sW0NLg_Apr,Apr,8034.264,1594.0074,2567.0,10253.0,8365.0,7753.1265,1931.5632,2211.0,10649.0,8198.0,7620.932,1945.39,1936.0,10807.0,8016.5,7981.7134,2114.801,1665.0,11486.0,8380.0,7869.2163,2043.6758,1673.0,11171.0,8266.0,8239.783,1964.8815,2118.0,11564.0,8570.0,8758.275,1960.618,2537.0,12132.0,9054.0,8089.2407,2008.9934,2265.0,11745.0,8391.0,8962.104,1979.4523,2582.0,12429.0,9251.0,3197.247,666.651,1190.0,4180.0,3326.0,5719.4263,1286.4832,1536.0,8121.0,6088.5,4112.5146,875.36694,1254.0,5695.0,4393.0,Palm,2
ID_3iwe46_Apr,Apr,2357.907,79.99633,2300.0,3016.0,2333.0,2067.5493,94.80674,1983.0,2737.0,2038.0,1885.9769,107.12242,1774.0,2552.0,1852.0,1645.9431,122.33872,1521.0,2405.0,1599.0,1777.8693,138.9462,1621.0,2555.0,1731.0,2549.1284,276.1514,1991.0,3808.0,2476.0,3004.3567,361.54327,2211.0,4691.0,2915.0,2835.1204,355.75198,2095.0,4617.0,2746.0,3199.246,413.66907,2285.0,5214.0,3094.0,1250.2338,43.526558,1194.0,1482.0,1236.0,2059.627,287.6244,1736.0,3272.0,1952.0,1485.7444,171.03209,1298.0,2281.0,1421.0,Palm,2
ID_0ZElUr_Apr,Apr,2508.258,124.395164,2371.0,2924.0,2471.0,2236.844,161.14494,2047.0,3104.0,2195.0,2144.732,169.02548,1882.0,3055.0,2102.0,1908.2495,224.64815,1607.0,2915.0,1850.0,2190.923,188.74844,1847.0,2987.0,2160.0,3534.6382,246.46146,2691.0,4226.0,3542.0,4316.1997,331.20743,3065.0,5046.0,4368.0,4107.2637,332.75168,2912.0,4956.0,4154.0,4753.2886,355.37674,3375.0,5561.0,4805.0,1404.2291,33.748962,1323.0,1491.0,1398.0,3251.6147,353.75885,2570.0,4442.0,3199.0,2070.7083,300.1279,1591.0,3256.0,2003.0,Palm,2
